CustomerID,recency,frequency,monetary_value,r_quartile,f_quartile,m_quartile
14155.0,266,6,32.7,4,4,4
14156.0,9,1415,6535.34,1,1,1
14157.0,19,47,105.06000000000002,2,2,3
14158.0,40,41,63.00000000000001,2,3,3
14159.0,19,1183,1772.2200000000003,2,1,1
14161.0,215,104,331.88,4,1,1
14162.0,173,25,97.22999999999999,4,3,3
14163.0,87,52,246.37999999999994,3,2,2
14164.0,70,29,45.070000000000014,3,3,4
14165.0,275,24,78.84,4,3,3
14167.0,39,50,215.52,2,2,2
14171.0,98,58,167.40999999999997,3,2,2
14173.0,10,29,126.92999999999999,1,3,3
14174.0,33,26,50.37,2,3,4
14175.0,51,164,620.08,3,1,1
14176.0,297,32,112.25,4,3,3
14177.0,84,42,177.56,3,2,2
14178.0,8,318,539.4899999999999,1,1,1
14179.0,40,157,448.58,2,1,1
14180.0,10,248,2332.49,1,1,1
14184.0,66,24,130.04,3,3,2
14185.0,331,3,179.2,4,4,2
14188.0,8,71,138.17999999999998,1,2,2
14189.0,2,277,605.24,1,1,1
14191.0,1,263,533.06,1,1,1
14193.0,67,42,114.40999999999998,3,2,3
14194.0,4,604,2032.6100000000001,1,1,1
14195.0,201,8,42.8,4,4,4
14196.0,106,6,19.59,3,4,4
14198.0,4,44,204.44,1,2,2
14199.0,218,2,11.799999999999999,4,4,4
14201.0,60,39,104.10000000000002,3,3,3
14204.0,2,39,99.18,1,3,3
14205.0,10,39,163.15,1,3,2
14206.0,239,21,45.89,4,3,4
14208.0,94,10,35.269999999999996,3,4,4
14209.0,10,88,462.46000000000004,1,2,1
14210.0,91,103,394.22,3,1,1
14211.0,53,118,339.18000000000006,3,1,1
14212.0,89,9,11.27,3,4,4
14213.0,371,5,24.45,4,4,4
14214.0,30,70,160.98,2,2,2
14215.0,11,109,242.82999999999998,1,1,2
14216.0,3,59,278.26,1,2,2
14217.0,1,107,605.34,1,1,1
14218.0,42,12,17.28,2,4,4
14219.0,4,7,16.02,1,4,4
14220.0,247,21,71.32000000000001,4,3,3
14221.0,42,194,636.28,2,1,1
14222.0,177,41,69.97999999999999,4,3,3
14223.0,92,61,241.94000000000003,3,2,2
14224.0,110,113,447.03000000000003,3,1,1
14226.0,28,72,220.43,2,2,2
14227.0,26,183,525.57,2,1,1
14229.0,51,43,145.95000000000002,3,2,2
14231.0,179,54,235.28000000000003,4,2,2
14232.0,31,118,213.46,2,1,2
14233.0,43,36,99.36,2,3,3
14234.0,22,147,231.63999999999996,2,1,2
14235.0,10,80,163.67,1,2,2
14236.0,80,15,30.980000000000004,3,4,4
14237.0,373,9,64.1,4,4,3
14238.0,326,8,18.3,4,4,4
14239.0,43,116,430.8499999999999,2,1,1
14240.0,30,42,144.47,2,2,2
14241.0,183,10,19.55,4,4,4
14242.0,234,16,59.53,4,4,3
14243.0,8,148,584.3299999999999,1,1,1
14245.0,176,112,348.95000000000005,4,1,1
14246.0,110,75,223.01,3,2,2
14247.0,278,20,78.24000000000001,4,3,3
14248.0,318,8,24.42,4,4,4
14250.0,7,111,276.0799999999999,1,1,2
14251.0,1,78,161.4,1,2,2
14256.0,254,54,223.24999999999997,4,2,2
14257.0,51,107,303.40999999999997,3,1,1
14258.0,9,112,435.96999999999997,1,1,1
14259.0,141,5,14.15,3,4,4
14261.0,50,52,263.33000000000004,2,2,2
14262.0,8,143,298.97,1,1,2
14264.0,154,19,124.54,4,3,3
14265.0,109,31,181.75,3,3,2
14267.0,150,66,287.71,4,2,2
14270.0,331,29,132.55,4,3,2
14271.0,225,10,24.91,4,4,4
14272.0,73,33,74.83,3,3,3
14273.0,51,29,72.06,3,3,3
14276.0,88,75,192.98999999999998,3,2,2
14277.0,15,225,860.14,1,1,1
14280.0,196,8,37.87,4,4,4
14282.0,3,154,245.0,1,1,2
14284.0,30,34,165.20000000000002,2,3,2
14285.0,21,27,130.15,2,3,2
14286.0,23,285,439.80999999999995,2,1,1
14287.0,8,11,23.069999999999997,1,4,4
14288.0,212,17,60.85,4,4,3
14289.0,8,47,251.28,1,2,2
14290.0,11,103,376.15999999999997,1,1,1
14291.0,1,238,624.46,1,1,1
14292.0,7,108,361.72999999999996,1,1,1
14293.0,3,61,134.58999999999997,1,2,2
14295.0,40,7,21.150000000000002,2,4,4
14297.0,17,64,156.57,2,2,2
14298.0,3,1640,2455.5,1,1,1
14299.0,8,162,573.8000000000001,1,1,1
14300.0,18,3,4.1499999999999995,2,4,4
14301.0,107,16,21.53,3,4,4
14304.0,222,27,112.25,4,3,3
14305.0,71,110,264.84,3,1,2
14306.0,51,35,146.35999999999999,3,3,2
14307.0,88,180,447.56,3,1,1
14309.0,8,123,308.82,1,1,1
14311.0,225,27,147.76999999999998,4,3,2
14312.0,46,87,308.67999999999995,2,2,1
14314.0,106,8,5.330000000000001,3,4,4
14315.0,21,104,381.05999999999995,2,1,1
14317.0,64,24,74.34,3,3,3
14320.0,206,42,82.48,4,2,3
14321.0,10,123,174.50000000000003,1,1,2
14323.0,114,41,123.92,3,3,3
14326.0,234,9,26.65,4,4,4
14327.0,163,12,31.049999999999997,4,4,4
14329.0,8,268,771.97,1,1,1
14331.0,124,28,84.53999999999999,3,3,3
14332.0,22,25,53.580000000000005,2,3,3
14333.0,64,19,159.7,3,3,2
14334.0,16,163,545.98,1,1,1
14335.0,16,60,134.59,1,2,2
14336.0,16,90,145.35999999999999,1,2,2
14338.0,158,34,128.91,4,3,3
14339.0,234,18,35.19,4,3,4
14340.0,218,6,17.6,4,4,4
14341.0,45,129,334.85,2,1,1
14342.0,21,24,75.0,2,3,3
14344.0,127,71,300.02,3,2,1
14345.0,38,6,20.939999999999998,2,4,4
14346.0,120,60,276.14,3,2,2
14348.0,260,18,53.32,4,3,3
14349.0,10,31,71.9,1,3,3
14350.0,270,21,46.45,4,3,4
14351.0,164,1,4.25,4,4,4
14352.0,157,47,181.69999999999993,4,2,2
14353.0,215,6,8.2,4,4,4
14354.0,5,9,11.14,1,4,4
14355.0,365,11,31.35,4,4,4
14356.0,60,38,146.67999999999998,3,3,2
14357.0,43,40,79.31,2,3,3
14359.0,19,58,228.20000000000002,2,2,2
14360.0,31,117,365.0,2,1,1
14362.0,22,37,85.77000000000001,2,3,3
14364.0,108,69,208.79999999999998,3,2,2
14367.0,8,530,1685.55,1,1,1
14368.0,319,8,49.0,4,4,4
14371.0,295,4,15.1,4,4,4
14373.0,358,4,46.5,4,4,4
14375.0,185,66,119.65,4,2,3
14377.0,191,11,100.65,4,4,3
14379.0,44,46,99.44,2,2,3
14381.0,52,56,91.16,3,2,3
14382.0,26,126,201.37000000000003,2,1,2
14383.0,38,59,196.22999999999996,2,2,2
14385.0,9,14,22.63,1,4,4
14386.0,296,7,27.200000000000003,4,4,4
14387.0,32,139,471.71,2,1,1
14388.0,8,191,532.91,1,1,1
14389.0,8,62,123.08000000000001,1,2,3
14390.0,10,289,906.09,1,1,1
14393.0,218,5,26.949999999999996,4,4,4
14395.0,2,351,989.4199999999998,1,1,1
14396.0,65,73,191.76000000000002,3,2,2
14397.0,0,95,194.74999999999997,1,2,2
14400.0,141,26,47.17,3,3,4
14401.0,4,183,260.47999999999996,1,1,2
14403.0,130,26,174.57000000000002,3,3,2
14404.0,33,101,310.60999999999996,2,1,1
14406.0,119,8,30.36,3,4,4
14407.0,107,76,305.89,3,2,1
14408.0,10,106,201.25000000000003,1,1,2
14409.0,71,55,153.54000000000002,3,2,2
14410.0,15,282,707.9499999999999,1,1,1
14411.0,310,14,114.45000000000002,4,4,3
14412.0,35,45,107.78999999999999,2,2,3
14413.0,362,22,62.900000000000006,4,3,3
14414.0,91,98,92.66000000000001,3,2,3
14415.0,1,601,1770.0099999999998,1,1,1
14416.0,22,14,23.36,2,4,4
14418.0,3,124,265.44,1,1,2
14419.0,10,202,509.5899999999999,1,1,1
14420.0,85,30,46.059999999999995,3,3,4
14421.0,57,27,71.15,3,3,3
14422.0,0,222,623.8699999999999,1,1,1
14423.0,218,3,5.949999999999999,4,4,4
14424.0,17,1,6.71,2,4,4
14426.0,18,264,846.9200000000001,2,1,1
14427.0,50,17,33.78,2,4,4
14428.0,7,141,592.8500000000001,1,1,1
14431.0,298,21,111.13000000000001,4,3,3
14432.0,9,377,552.72,1,1,1
14434.0,21,12,53.419999999999995,2,4,3
14436.0,98,9,19.06,3,4,4
14437.0,143,6,111.65,3,4,3
14438.0,306,9,14.35,4,4,4
14439.0,319,32,207.39,4,3,2
14440.0,8,55,258.62999999999994,1,2,2
14441.0,0,59,369.79999999999995,1,2,1
14442.0,1,68,428.3299999999999,1,2,1
14443.0,53,98,247.20999999999998,3,2,2
14446.0,0,277,509.95,1,1,1
14447.0,18,70,180.36,2,2,2
14448.0,9,20,54.350000000000016,1,3,3
14449.0,18,250,413.79999999999995,2,1,1
14450.0,180,40,111.62,4,3,3
14451.0,60,105,208.54,3,1,2
14452.0,10,60,189.78,1,2,2
14453.0,190,22,83.10000000000001,4,3,3
14456.0,5,954,1692.14,1,1,1
14457.0,310,4,5.02,4,4,4
14459.0,155,37,127.14999999999998,4,3,3
14460.0,110,17,14.88,3,4,4
14461.0,148,180,669.93,4,1,1
14462.0,63,239,680.8800000000001,3,1,1
14463.0,98,6,35.86,3,4,4
14465.0,246,123,347.49,4,1,1
14466.0,29,72,273.15,2,2,2
14467.0,17,89,247.01999999999995,2,2,2
14470.0,11,43,208.07000000000002,1,2,2
14472.0,103,265,707.8100000000001,3,1,1
14473.0,74,7,28.75,3,4,4
14474.0,43,30,199.25999999999996,2,3,2
14475.0,71,47,163.58999999999995,3,2,2
14476.0,257,17,60.05,4,4,3
14477.0,19,11,20.71,2,4,4
14479.0,253,18,72.3,4,3,3
14480.0,11,13,39.02,1,4,4
14481.0,164,30,59.82,4,3,3
14482.0,18,137,332.55,2,1,1
14483.0,149,10,20.62,4,4,4
14484.0,50,14,29.340000000000003,2,4,4
14485.0,38,46,123.15,2,2,3
14487.0,26,141,364.79,2,1,1
14488.0,51,49,109.74000000000001,3,2,3
14489.0,207,30,53.309999999999995,4,3,3
14491.0,175,17,77.22000000000001,4,4,3
14493.0,7,123,372.1,1,1,1
14494.0,25,7,11.63,2,4,4
14495.0,50,6,12.05,2,4,4
14496.0,311,19,107.43,4,3,3
14497.0,301,31,147.78,4,3,2
14498.0,42,193,541.89,2,1,1
14499.0,26,190,374.22,2,1,1
14500.0,88,7,43.5,3,4,4
14501.0,64,12,24.65,3,4,4
14502.0,19,615,1493.04,2,1,1
14503.0,3,164,437.26,1,1,1
14504.0,47,107,372.65000000000003,2,1,1
14505.0,17,789,2301.0299999999997,2,1,1
14506.0,17,295,1021.74,2,1,1
14507.0,23,97,304.48999999999995,2,2,1
14508.0,22,55,187.26999999999998,2,2,2
14511.0,11,71,181.96999999999997,1,2,2
14512.0,187,23,106.07000000000001,4,3,3
14513.0,100,18,46.370000000000005,3,3,4
14514.0,61,69,218.03000000000003,3,2,2
14515.0,17,98,279.22999999999996,2,2,2
14517.0,33,18,95.99999999999999,2,3,3
14518.0,64,16,43.19,3,4,4
14520.0,1,4,12.83,1,4,4
14522.0,24,17,43.04,2,4,4
14523.0,108,12,32.63999999999999,3,4,4
14524.0,31,197,800.56,2,1,1
14525.0,8,289,929.14,1,1,1
14527.0,2,1010,5994.950000000001,1,1,1
14528.0,37,18,35.53,2,3,4
14529.0,60,213,423.15,3,1,1
14530.0,25,213,876.3899999999999,2,1,1
14532.0,236,64,359.90000000000003,4,2,1
14533.0,24,65,94.49000000000001,2,2,3
14534.0,2,547,1805.92,1,1,1
14535.0,59,331,835.1200000000001,3,1,1
14536.0,259,18,90.95,4,3,3
14537.0,57,10,29.63,3,4,4
14538.0,64,19,63.06,3,3,3
14539.0,15,32,66.53,1,3,3
14540.0,9,71,274.78,1,2,2
14541.0,58,105,265.21,3,1,2
14542.0,185,5,27.049999999999997,4,4,4
14543.0,3,105,708.44,1,1,1
14544.0,24,111,261.96999999999997,2,1,2
14546.0,4,415,1140.46,1,1,1
14547.0,3,356,1030.5,1,1,1
14548.0,150,4,10.2,4,4,4
14549.0,311,56,179.89999999999998,4,2,2
14550.0,10,47,103.20000000000002,1,2,3
14551.0,18,10,47.02,2,4,4
14552.0,151,57,107.91000000000001,4,2,3
14553.0,19,113,420.77,2,1,1
14554.0,10,203,547.91,1,1,1
14555.0,57,19,60.33,3,3,3
14557.0,64,32,50.879999999999995,3,3,4
14560.0,7,76,374.56,1,2,1
14561.0,75,69,137.01000000000005,3,2,2
14562.0,3,441,1533.62,1,1,1
14565.0,95,129,503.84000000000003,3,1,1
14566.0,110,4,7.16,3,4,4
14567.0,35,34,125.44000000000001,2,3,3
14569.0,1,12,47.040000000000006,1,4,4
14570.0,280,29,97.79,4,3,3
14572.0,3,265,807.58,1,1,1
14573.0,179,233,1080.39,4,1,1
14576.0,372,1,2.95,4,4,4
14577.0,12,123,325.13000000000005,1,1,1
14578.0,3,24,58.83,1,3,3
14581.0,16,17,26.91,1,4,4
14582.0,40,6,20.34,2,4,4
14583.0,5,302,599.75,1,1,1
14584.0,169,99,345.46,4,2,1
14585.0,50,29,57.7,2,3,3
14586.0,227,27,17.42,4,3,4
14587.0,18,372,895.5999999999999,2,1,1
14589.0,371,3,23.85,4,4,4
14591.0,15,176,479.13,1,1,1
14592.0,35,158,323.5799999999999,2,1,1
14593.0,21,151,313.18,2,1,1
14594.0,7,52,169.25999999999993,1,2,2
14595.0,19,102,296.08,2,1,2
14597.0,11,47,66.82,1,2,3
14598.0,44,50,76.08,2,2,3
14600.0,305,25,134.07,4,3,2
14601.0,10,7,10.040000000000001,1,4,4
14603.0,274,2,3.3,4,4,4
14606.0,1,2759,7778.459999999999,1,1,1
14607.0,15,109,244.13999999999996,1,1,2
14608.0,4,20,84.5,1,3,3
14609.0,72,4,0.49,3,4,4
14616.0,242,3,10.32,4,4,4
14618.0,9,17,73.34,1,4,3
14619.0,239,22,104.89999999999999,4,3,3
14620.0,204,30,92.22999999999999,4,3,3
14621.0,1,96,295.53000000000003,1,2,2
14622.0,184,21,67.46000000000001,4,3,3
14623.0,32,134,413.09999999999997,2,1,1
14624.0,57,13,26.919999999999998,3,4,4
14625.0,185,57,285.34000000000003,4,2,2
14626.0,8,126,434.96000000000004,1,1,1
14627.0,311,5,21.849999999999998,4,4,4
14628.0,91,24,109.08999999999999,3,3,3
14629.0,4,151,569.5,1,1,1
14631.0,50,41,97.74000000000001,2,3,3
14632.0,262,8,20.32,4,4,4
14633.0,266,20,108.05000000000001,4,3,3
14636.0,36,28,85.07000000000001,2,3,3
14638.0,50,16,66.55,2,4,3
14639.0,52,175,839.15,3,1,1
14640.0,15,112,436.42999999999995,1,1,1
14641.0,21,7,9.030000000000001,2,4,4
14642.0,58,2,6.01,3,4,4
14643.0,170,34,50.45,4,3,4
14644.0,9,29,138.03,1,3,2
14645.0,156,30,108.66000000000003,4,3,3
14646.0,1,2085,5400.21,1,1,1
14647.0,201,28,67.57000000000001,4,3,3
14649.0,4,186,492.77,1,1,1
14651.0,67,101,294.62999999999994,3,1,2
14652.0,77,29,86.60000000000001,3,3,3
14653.0,1,234,770.1000000000001,1,1,1
14655.0,3,50,133.74,1,2,2
14656.0,169,80,221.48,4,2,2
14657.0,17,127,354.37,2,1,1
14658.0,5,29,162.05999999999997,1,3,2
14659.0,8,259,785.89,1,1,1
14660.0,86,30,70.76,3,3,3
14661.0,26,4,15.8,2,4,4
14662.0,28,157,375.77000000000004,2,1,1
14664.0,19,98,194.64000000000004,2,2,2
14665.0,60,117,500.31,3,1,1
14666.0,24,14,26.0,2,4,4
14667.0,10,570,1777.7,1,1,1
14669.0,241,166,450.91999999999996,4,1,1
14670.0,280,123,198.32,4,1,2
14672.0,234,61,178.21999999999994,4,2,2
14673.0,3,74,177.23000000000002,1,2,2
14675.0,16,97,219.08,1,2,2
14676.0,31,44,76.96,2,2,3
14679.0,371,1,2.55,4,4,4
14680.0,25,320,776.31,2,1,1
14681.0,71,7,50.45,3,4,4
14682.0,187,2,1.3,4,4,4
14684.0,25,390,679.9300000000001,2,1,1
14687.0,106,15,34.050000000000004,3,4,4
14688.0,7,356,748.57,1,1,1
14689.0,208,13,28.35,4,4,4
14690.0,44,52,138.90999999999997,2,2,2
14691.0,30,71,260.31999999999994,2,2,2
14692.0,137,69,200.34999999999997,3,2,2
14693.0,264,8,27.799999999999997,4,4,4
14696.0,4,133,327.28,1,1,1
14697.0,218,22,71.22000000000001,4,3,3
14698.0,1,200,571.6700000000001,1,1,1
14699.0,214,8,17.689999999999998,4,4,4
14700.0,32,112,267.85,2,1,2
14701.0,10,342,1072.99,1,1,1
14702.0,1,343,1295.7600000000002,1,1,1
14703.0,14,22,45.13,1,3,4
14704.0,11,393,889.01,1,1,1
14705.0,198,1,1.79,4,4,4
14708.0,2,29,88.96000000000001,1,3,3
14709.0,15,197,544.96,1,1,1
14710.0,14,136,281.95,1,1,2
14711.0,10,347,1673.84,1,1,1
14712.0,29,25,82.69999999999999,2,3,3
14713.0,9,340,838.7,1,1,1
14714.0,24,10,32.870000000000005,2,4,4
14715.0,24,71,237.3,2,2,2
14716.0,43,51,74.54,2,2,3
14719.0,1,236,563.4899999999999,1,1,1
14720.0,5,37,212.54999999999995,1,3,2
14722.0,147,28,84.10000000000002,4,3,3
14723.0,10,259,593.3100000000001,1,1,1
14725.0,24,47,166.10000000000002,2,2,2
14727.0,274,10,70.83999999999999,4,4,3
14729.0,373,71,153.29999999999995,4,2,2
14730.0,1,462,1184.02,1,1,1
14731.0,47,45,94.60000000000001,2,2,3
14732.0,8,149,508.98999999999995,1,1,1
14733.0,9,216,859.21,1,1,1
14735.0,3,205,759.51,1,1,1
14737.0,3,17,61.440000000000005,1,4,3
14738.0,39,56,199.35,2,2,2
14739.0,2,61,124.96999999999998,1,2,3
14740.0,191,93,276.51000000000005,4,2,2
14741.0,11,59,153.57999999999998,1,2,2
14744.0,16,28,89.69,1,3,3
14745.0,112,70,117.45000000000002,3,2,3
14747.0,247,19,121.35000000000001,4,3,3
14748.0,29,92,181.11999999999998,2,2,2
14752.0,43,5,12.520000000000001,2,4,4
14753.0,87,30,107.95000000000002,3,3,3
14754.0,44,41,91.75999999999999,2,3,3
14755.0,9,237,982.82,1,1,1
14756.0,15,38,132.22,1,3,2
14757.0,75,19,74.56,3,3,3
14758.0,144,71,472.69,4,2,1
14759.0,4,102,550.2,1,1,1
14760.0,294,7,20.25,4,4,4
14761.0,58,11,25.0,3,4,4
14762.0,263,21,28.020000000000003,4,3,4
14764.0,43,7,10.799999999999999,2,4,4
14765.0,29,39,116.09,2,3,3
14766.0,8,137,374.31,1,1,1
14768.0,17,6,22.5,2,4,4
14769.0,2,1066,2891.99,1,1,1
14770.0,232,52,179.10999999999999,4,2,2
14772.0,112,9,31.580000000000002,3,4,4
14775.0,58,60,63.10999999999999,3,2,3
14776.0,51,134,131.2,3,1,2
14777.0,4,3,7.55,1,4,4
14778.0,127,35,109.95,3,3,3
14779.0,280,41,279.79999999999995,4,3,2
14780.0,54,27,74.7,3,3,3
14782.0,319,6,15.1,4,4,4
14784.0,26,15,57.91000000000001,2,4,3
14785.0,10,3,2.83,1,4,4
14788.0,7,30,77.66000000000001,1,3,3
14789.0,28,6,12.34,2,4,4
14790.0,16,46,67.99999999999999,1,2,3
14792.0,63,4,12.4,3,4,4
14793.0,4,15,50.56000000000001,1,4,4
14794.0,2,82,336.14,1,2,1
14795.0,166,6,44.0,4,4,4
14796.0,1,1156,2305.12,1,1,1
14798.0,52,12,17.52,3,4,4
14799.0,51,13,63.559999999999995,3,4,3
14800.0,47,390,864.13,2,1,1
14801.0,61,57,141.54,3,2,2
14803.0,162,44,127.01,4,2,3
14804.0,8,12,50.89,1,4,4
14805.0,15,46,264.72999999999996,1,2,2
14806.0,75,11,20.29,3,4,4
14808.0,39,252,1223.9299999999998,2,1,1
14810.0,40,254,591.1099999999999,2,1,1
14813.0,369,29,82.24,4,3,3
14815.0,36,53,87.71000000000001,2,2,3
14816.0,197,4,265.9,4,4,2
14817.0,200,63,222.47999999999996,4,2,2
14818.0,73,48,180.07,3,2,2
14819.0,64,13,53.690000000000005,3,4,3
14820.0,21,29,93.46,2,3,3
14821.0,366,2,5.050000000000001,4,4,4
14823.0,180,70,296.4299999999999,4,2,2
14824.0,10,29,69.44,1,3,3
14825.0,3,120,329.06,1,1,1
14828.0,196,17,48.51,4,4,4
14829.0,29,45,98.0,2,2,3
14830.0,53,39,67.34,3,3,3
14834.0,17,70,265.03,2,2,2
14836.0,10,6,16.75,1,4,4
14837.0,89,110,192.66000000000003,3,1,2
14840.0,267,4,12.2,4,4,4
14841.0,53,138,440.85,3,1,1
14842.0,35,158,1121.61,2,1,1
14844.0,63,130,406.01,3,1,1
14847.0,148,13,48.790000000000006,4,4,4
14849.0,21,392,954.78,2,1,1
14850.0,311,22,37.25000000000001,4,3,4
14851.0,23,28,64.88,2,3,3
14852.0,58,143,437.09999999999997,3,1,1
14853.0,8,10,63.849999999999994,1,4,3
14854.0,78,130,377.8299999999999,3,1,1
14855.0,119,20,93.4,3,3,3
14856.0,36,65,199.82000000000002,2,2,2
14857.0,59,61,263.88,3,2,2
14859.0,12,59,182.19,1,2,2
14860.0,8,12,10.780000000000001,1,4,4
14861.0,52,6,16.409999999999997,3,4,4
14862.0,25,48,103.42,2,2,3
14863.0,29,11,22.229999999999997,2,4,4
14865.0,7,4,2.61,1,4,4
14866.0,10,103,342.71999999999997,1,1,1
14867.0,185,37,144.85,4,3,2
14868.0,3,147,422.19999999999993,1,1,1
14869.0,3,71,212.36999999999998,1,2,2
14870.0,261,13,39.6,4,4,4
14871.0,3,93,293.32,1,2,2
14873.0,210,28,139.84,4,3,2
14875.0,9,50,222.34,1,2,2
14878.0,12,122,317.39,1,1,1
14880.0,77,46,173.74,3,2,2
14881.0,19,17,23.339999999999996,2,4,4
14882.0,26,11,43.45,2,4,4
14883.0,18,54,69.66,2,2,3
14885.0,131,15,19.029999999999998,3,4,4
14886.0,252,18,56.3,4,3,3
14887.0,79,6,9.67,3,4,4
14888.0,207,20,44.2,4,3,4
14889.0,336,10,22.6,4,4,4
14890.0,253,7,20.349999999999998,4,4,4
14891.0,148,33,54.53,4,3,3
14893.0,9,73,228.82000000000002,1,2,2
14894.0,85,23,65.31,3,3,3
14895.0,7,506,2134.16,1,1,1
14896.0,204,43,103.11000000000001,4,2,3
14897.0,7,55,278.71,1,2,2
14898.0,23,112,340.04999999999995,2,1,1
14901.0,11,98,308.14000000000004,1,2,1
14902.0,21,24,64.46000000000001,2,3,3
14903.0,21,359,1006.99,2,1,1
14904.0,2,69,51.02,1,2,4
14905.0,154,18,41.78,4,3,4
14907.0,3,168,584.86,1,1,1
14908.0,74,9,32.65,3,4,4
14910.0,2,35,103.59,1,3,3
14911.0,1,5898,31025.29,1,1,1
14912.0,16,28,80.94,1,3,3
14913.0,35,87,105.52999999999999,2,2,3
14915.0,85,13,49.57000000000001,3,4,4
14916.0,70,79,142.65999999999997,3,2,2
14918.0,115,45,157.16999999999996,3,2,2
14920.0,212,57,214.63,4,2,2
14921.0,30,78,154.06000000000003,2,2,2
14923.0,50,44,151.60999999999999,2,2,2
14924.0,245,10,156.64999999999998,4,4,2
14929.0,32,11,24.830000000000002,2,4,4
14930.0,108,127,531.2099999999999,3,1,1
14931.0,4,42,791.06,1,2,1
14932.0,365,17,160.64,4,4,2
14934.0,72,88,313.64,3,2,1
14935.0,297,10,26.22,4,4,4
14936.0,9,366,1358.79,1,1,1
14937.0,56,35,119.85000000000001,3,3,3
14944.0,29,172,519.04,2,1,1
14946.0,14,3,14.05,1,4,4
14947.0,72,14,43.17999999999999,3,4,4
14948.0,23,64,179.70999999999998,2,2,2
14950.0,8,20,108.62,1,3,3
14951.0,79,20,37.9,3,3,4
14952.0,46,149,521.67,2,1,1
14953.0,25,54,125.00000000000001,2,2,3
14954.0,12,77,230.18999999999997,1,2,2
14957.0,253,12,20.89,4,4,4
14958.0,147,41,229.77999999999997,4,3,2
14959.0,59,61,95.34,3,2,3
14960.0,8,27,48.699999999999996,1,3,4
14961.0,10,317,920.61,1,1,1
14962.0,270,5,32.7,4,4,4
14963.0,9,192,442.2,1,1,1
14964.0,247,13,44.260000000000005,4,4,4
14965.0,96,81,193.64999999999998,3,2,2
14966.0,14,36,70.82000000000001,1,3,3
14967.0,49,6,17.55,2,4,4
14968.0,30,37,71.79,2,3,3
14970.0,68,34,209.93,3,3,2
14971.0,35,155,477.73999999999995,2,1,1
14972.0,128,18,89.05,3,3,3
14973.0,107,32,680.31,3,3,1
14974.0,37,17,53.31,2,4,3
14975.0,57,11,11.17,3,4,4
14976.0,57,73,291.03999999999996,3,2,2
14978.0,72,214,965.7700000000002,3,1,1
14981.0,246,8,11.68,4,4,4
14984.0,19,39,167.07,2,3,2
14985.0,198,83,161.27999999999997,4,2,2
14987.0,15,4,10.2,1,4,4
14988.0,211,40,101.87,4,3,3
14995.0,38,60,157.53,2,2,2
14997.0,46,27,16.58,2,3,4
14998.0,170,74,182.67999999999998,4,2,2
15000.0,47,77,218.25999999999996,2,2,2
15002.0,115,115,292.03999999999996,3,1,2
15004.0,147,154,475.62,4,1,1
15005.0,15,1152,2716.13,1,1,1
15006.0,51,132,259.49,3,1,2
15007.0,159,12,37.93,4,4,4
15009.0,12,180,445.89,1,1,1
15010.0,35,20,63.37,2,3,3
15012.0,53,122,316.53000000000003,3,1,1
15014.0,43,33,58.16,2,3,3
15016.0,172,20,91.46000000000001,4,3,3
15017.0,33,20,65.25,2,3,3
15018.0,38,32,241.68,2,3,2
15019.0,266,66,144.73999999999998,4,2,2
15021.0,8,451,1222.5500000000002,1,1,1
15022.0,11,121,352.59,1,1,1
15023.0,3,554,2123.0299999999997,1,1,1
15024.0,9,152,433.95,1,1,1
15025.0,33,67,178.41000000000003,2,2,2
15026.0,80,61,132.95,3,2,2
15027.0,30,37,146.49999999999994,2,3,2
15028.0,8,48,95.37,1,2,3
15030.0,71,7,20.81,3,4,4
15031.0,4,110,336.38,1,1,1
15032.0,256,55,104.05000000000004,4,2,3
15033.0,4,504,1067.32,1,1,1
15034.0,15,396,1159.27,1,1,1
15035.0,89,27,57.470000000000006,3,3,3
15036.0,72,119,245.48999999999998,3,1,2
15038.0,43,128,528.16,2,1,1
15039.0,9,1483,4754.620000000001,1,1,1
15041.0,170,66,135.59,4,2,2
15042.0,199,5,27.930000000000003,4,4,4
15043.0,31,3,5.37,2,4,4
15044.0,19,452,2099.2400000000002,2,1,1
15045.0,151,13,95.78000000000002,4,4,3
15046.0,9,202,564.3199999999999,1,1,1
15047.0,269,22,49.94000000000001,4,3,4
15048.0,65,95,243.02999999999994,3,2,2
15049.0,273,3,5.49,4,4,4
15050.0,25,78,201.46999999999997,2,2,2
15051.0,23,142,313.32,2,1,1
15052.0,319,28,99.84,4,3,3
15053.0,4,69,108.13,1,2,3
15054.0,12,114,195.26,1,1,2
15057.0,275,25,89.79,4,3,3
15058.0,25,266,774.31,2,1,1
15059.0,40,239,754.7700000000001,2,1,1
15060.0,8,115,200.29,1,1,2
15061.0,3,410,1043.84,1,1,1
15062.0,71,57,117.52,3,2,3
15063.0,213,5,42.849999999999994,4,4,4
15065.0,37,158,799.3900000000001,2,1,1
15066.0,31,53,249.52999999999994,2,2,2
15067.0,78,82,259.29999999999995,3,2,2
15068.0,46,104,265.8,2,1,2
15069.0,179,70,316.64,4,2,1
15070.0,372,1,2.95,4,4,4
15071.0,93,26,120.84000000000002,3,3,3
15073.0,9,76,195.61999999999998,1,2,2
15074.0,105,41,92.29,3,3,3
15075.0,77,27,89.45000000000002,3,3,3
15076.0,172,49,149.34,4,2,2
15078.0,7,451,1094.53,1,1,1
15079.0,212,48,218.43,4,2,2
